index,TransactionID,isFraud
150928,3814477,0.5406234264373779
242334,3905883,0.617630124092102
478233,4141782,0.29054105281829834
207799,3871348,0.19435834884643555
31967,3695516,0.37759849429130554
167613,3831162,0.620334804058075
29320,3692869,0.44406405091285706
298416,3961965,0.4697715938091278
17911,3681460,0.6386030316352844
307852,3971401,0.24879151582717896
396476,4060025,0.7879341244697571
285014,3948563,0.9114606380462646
376828,4040377,0.5595674514770508
277352,3940901,0.2612486779689789
297946,3961495,0.4688795506954193
263447,3926996,0.38459861278533936
357647,4021196,0.043545931577682495
116657,3780206,0.27853575348854065
370098,4033647,0.8448726534843445
283125,3946674,0.25185254216194153
279523,3943072,0.09690645337104797
343873,4007422,0.17650607228279114
121233,3784782,0.4787909984588623
104557,3768106,0.686769425868988
441514,4105063,0.49580979347229004
95454,3759003,0.4577518701553345
239951,3903500,0.39570143818855286
455633,4119182,0.42541006207466125
277259,3940808,0.617630124092102
102952,3766501,0.7013146281242371
372704,4036253,0.9044409990310669
341871,4005420,0.44292426109313965
408764,4072313,0.10067971050739288
440375,4103924,0.44793248176574707
48531,3712080,0.060385674238204956
372404,4035953,0.06015951558947563
103609,3767158,0.6386030316352844
58291,3721840,0.5324581265449524
219946,3883495,0.5140115022659302
167067,3830616,0.6506289839744568
138258,3801807,0.6229661703109741
255157,3918706,0.04006882384419441
497969,4161518,0.08269752562046051
125754,3789303,0.41278910636901855
457729,4121278,0.4715530574321747
135174,3798723,0.27891358733177185
416079,4079628,0.021435927599668503
375754,4039303,0.3723503351211548
93213,3756762,0.7380909323692322
160965,3824514,0.591258704662323
304774,3968323,0.0973283052444458
383621,4047170,0.6421691179275513
235470,3899019,0.6497935056686401
72449,3735998,0.3540377914905548
307876,3971425,0.5740724205970764
309607,3973156,0.9090337753295898
119805,3783354,0.7805455923080444
212958,3876507,0.46253740787506104
176085,3839634,0.356442391872406
458495,4122044,0.9043752551078796
4070,3667619,0.6343561410903931
456802,4120351,0.8845106363296509
346645,4010194,0.5718367099761963
431724,4095273,0.7944712042808533
379843,4043392,0.7246606349945068
98468,3762017,0.9282881617546082
261179,3924728,0.11736129224300385
110005,3773554,0.6229661703109741
123941,3787490,0.5080617666244507
22713,3686262,0.02919856086373329
254721,3918270,0.7080647945404053
324195,3987744,0.1302090883255005
275693,3939242,0.06198330223560333
149991,3813540,0.06343818455934525
83144,3746693,0.060032833367586136
489914,4153463,0.09688211232423782
504629,4168178,0.822902262210846
451708,4115257,0.04438859969377518
152021,3815570,0.060082774609327316
292840,3956389,0.4880965054035187
208723,3872272,0.35887497663497925
113743,3777292,0.04602311924099922
56223,3719772,0.5835942625999451
318308,3981857,0.5247945785522461
157658,3821207,0.33908581733703613
206272,3869821,0.824234664440155
165174,3828723,0.46262800693511963
102064,3765613,0.07204367220401764
93593,3757142,0.6785317659378052
305416,3968965,0.5273905992507935
489668,4153217,0.2453269064426422
470076,4133625,0.4930070638656616
9403,3672952,0.5395122170448303
408655,4072204,0.5584092736244202
6540,3670089,0.03945380449295044
459246,4122795,0.3186424672603607
282446,3945995,0.1641148328781128
326890,3990439,0.5061518549919128
123162,3786711,0.46095409989356995
208573,3872122,0.5187127590179443
143969,3807518,0.5692890286445618
398007,4061556,0.06653805822134018
476,3664025,0.027509113773703575
145346,3808895,0.5140556693077087
263588,3927137,0.5896588563919067
112561,3776110,0.2033233642578125
180751,3844300,0.632811427116394
21531,3685080,0.30211901664733887
349829,4013378,0.5807977914810181
296596,3960145,0.5091395378112793
259250,3922799,0.5947509407997131
478154,4141703,0.38884320855140686
66220,3729769,0.041721440851688385
144691,3808240,0.6226471066474915
138830,3802379,0.9409257173538208
350501,4014050,0.617630124092102
50507,3714056,0.09872053563594818
484691,4148240,0.3842869997024536
223151,3886700,0.21335972845554352
86992,3750541,0.696547269821167
89896,3753445,0.5167498588562012
10537,3674086,0.5623669624328613
169637,3833186,0.26966187357902527
190204,3853753,0.15113651752471924
155537,3819086,0.9509793519973755
31872,3695421,0.04702002555131912
238632,3902181,0.7028933763504028
156770,3820319,0.6333581209182739
146747,3810296,0.48589837551116943
337771,4001320,0.05469409376382828
129313,3792862,0.021813437342643738
223595,3887144,0.5601564049720764
403100,4066649,0.893024742603302
101813,3765362,0.6481190323829651
246709,3910258,0.07018020749092102
319170,3982719,0.10100630670785904
275755,3939304,0.051960717886686325
484824,4148373,0.12911124527454376
477530,4141079,0.4139471650123596
55337,3718886,0.27219441533088684
476259,4139808,0.42706286907196045
437471,4101020,0.03308677300810814
355655,4019204,0.3542776107788086
233239,3896788,0.32582759857177734
185094,3848643,0.6814274787902832
336760,4000309,0.4457358717918396
500846,4164395,0.1877257227897644
244185,3907734,0.8684864640235901
241005,3904554,0.8385008573532104
453205,4116754,0.44268685579299927
351183,4014732,0.06077240779995918
471656,4135205,0.4792763888835907
482620,4146169,0.5778916478157043
431728,4095277,0.48024100065231323
126826,3790375,0.05185098201036453
331370,3994919,0.03476572036743164
244723,3908272,0.14123065769672394
407902,4071451,0.44075384736061096
472706,4136255,0.21375896036624908
350003,4013552,0.39680302143096924
275918,3939467,0.4480823576450348
15552,3679101,0.39078599214553833
69713,3733262,0.8180156350135803
86640,3750189,0.8342692255973816
262518,3926067,0.15978147089481354
15831,3679380,0.4989367127418518
338304,4001853,0.691397488117218
455922,4119471,0.44829896092414856
91707,3755256,0.10922105610370636
130346,3793895,0.06862860918045044
222802,3886351,0.5324581265449524
277570,3941119,0.5392805933952332
153213,3816762,0.09367440640926361
202475,3866024,0.48589837551116943
262551,3926100,0.21380145847797394
379191,4042740,0.5040817260742188
214271,3877820,0.8857882618904114
53492,3717041,0.0657709389925003
497842,4161391,0.5868477821350098
102003,3765552,0.3331518769264221
159787,3823336,0.48589837551116943
398376,4061925,0.2286428064107895
148616,3812165,0.027909906581044197
391069,4054618,0.19498223066329956
309448,3972997,0.32026535272598267
150827,3814376,0.3206745684146881
439345,4102894,0.6152082681655884
340387,4003936,0.9283877611160278
441195,4104744,0.2950059175491333
442222,4105771,0.40009039640426636
488831,4152380,0.26199057698249817
215216,3878765,0.6343561410903931
186904,3850453,0.9933130145072937
318439,3981988,0.13968414068222046
16576,3680125,0.0657903179526329
480628,4144177,0.04273286461830139
256624,3920173,0.1505073755979538
271764,3935313,0.9403753280639648
434962,4098511,0.3835243284702301
392825,4056374,0.344900518655777
244843,3908392,0.5892789363861084
249918,3913467,0.6275314092636108
38408,3701957,0.5895840525627136
495947,4159496,0.8683144450187683
198281,3861830,0.37467876076698303
384945,4048494,0.6378154158592224
179876,3843425,0.05444975569844246
450688,4114237,0.2179013341665268
303054,3966603,0.09945955872535706
82077,3745626,0.5872325301170349
211969,3875518,0.25553789734840393
101300,3764849,0.977367103099823
113189,3776738,0.19240142405033112
195499,3859048,0.37852025032043457
131600,3795149,0.49880337715148926
5211,3668760,0.5253695845603943
241825,3905374,0.5088001489639282
307858,3971407,0.5243082642555237
48011,3711560,0.1025054082274437
67609,3731158,0.637067973613739
16135,3679684,0.6386030316352844
323119,3986668,0.03308677300810814
278381,3941930,0.6463255882263184
236520,3900069,0.6386030316352844
384148,4047697,0.24362339079380035
387536,4051085,0.5053773522377014
441830,4105379,0.22879959642887115
366617,4030166,0.27045100927352905
225299,3888848,0.1386854350566864
246528,3910077,0.16449758410453796
361429,4024978,0.6536008715629578
98705,3762254,0.9075821042060852
50910,3714459,0.04741530492901802
218967,3882516,0.617630124092102
248024,3911573,0.3932669758796692
263712,3927261,0.2839210033416748
83084,3746633,0.5963732004165649
414927,4078476,0.6386030316352844
219564,3883113,0.5657304525375366
437173,4100722,0.6663113236427307
141022,3804571,0.6386030316352844
391057,4054606,0.23465730249881744
242328,3905877,0.9807258248329163
424951,4088500,0.11761631071567535
379882,4043431,0.6135112643241882
29382,3692931,0.48589837551116943
271460,3935009,0.1898467093706131
223817,3887366,0.8328216075897217
500684,4164233,0.5106905102729797
387938,4051487,0.04989796131849289
232648,3896197,0.6117091774940491
357457,4021006,0.03432989865541458
418310,4081859,0.05853021889925003
452762,4116311,0.47876986861228943
216874,3880423,0.25548264384269714
274362,3937911,0.8187092542648315
179804,3843353,0.6443568468093872
84905,3748454,0.3326631784439087
253906,3917455,0.48024100065231323
195399,3858948,0.4156724810600281
422335,4085884,0.3829875886440277
46134,3709683,0.38700103759765625
491829,4155378,0.322368860244751
13000,3676549,0.4238635003566742
340462,4004011,0.09432235360145569
26736,3690285,0.5958852171897888
382159,4045708,0.049982745200395584
301366,3964915,0.9419103264808655
211105,3874654,0.3039861023426056
318883,3982432,0.3760841488838196
247836,3911385,0.9932647943496704
131038,3794587,0.9324643611907959
268751,3932300,0.4532039761543274
339618,4003167,0.48024100065231323
259556,3923105,0.6386030316352844
493447,4156996,0.0629829540848732
395575,4059124,0.049978308379650116
61170,3724719,0.822258710861206
276455,3940004,0.6041340827941895
192096,3855645,0.4982636272907257
199809,3863358,0.6511638760566711
89502,3753051,0.36084240674972534
241611,3905160,0.590579628944397
558,3664107,0.04510576277971268
28900,3692449,0.8980546593666077
63737,3727286,0.5601564049720764
454208,4117757,0.8205680251121521
23179,3686728,0.5342594981193542
460228,4123777,0.40375906229019165
329354,3992903,0.5130209922790527
7090,3670639,0.5104631185531616
379066,4042615,0.1230521947145462
288735,3952284,0.5144609808921814
434135,4097684,0.38720017671585083
463030,4126579,0.024535944685339928
283129,3946678,0.05958840623497963
204613,3868162,0.512101411819458
367505,4031054,0.6192159652709961
214709,3878258,0.04465581104159355
217969,3881518,0.5617396235466003
389984,4053533,0.09727665781974792
453822,4117371,0.4141884744167328
249840,3913389,0.46780696511268616
422133,4085682,0.696547269821167
179136,3842685,0.6497935056686401
121476,3785025,0.7355637550354004
358537,4022086,0.16574794054031372
161080,3824629,0.6371244192123413
455045,4118594,0.5300346612930298
394948,4058497,0.47416675090789795
242149,3905698,0.9094478487968445
504657,4168206,0.5458751320838928
402227,4065776,0.21897636353969574
16693,3680242,0.04762355610728264
484768,4148317,0.5185455083847046
69565,3733114,0.6772189140319824
476657,4140206,0.4917508065700531
43753,3707302,0.05112789571285248
29934,3693483,0.9468279480934143
367195,4030744,0.7553905844688416
344402,4007951,0.08116985857486725
93118,3756667,0.5627284049987793
253691,3917240,0.49170076847076416
20107,3683656,0.5841661095619202
294090,3957639,0.7473101019859314
322316,3985865,0.09279676526784897
93918,3757467,0.686769425868988
35161,3698710,0.03338160738348961
304403,3967952,0.5148001909255981
354852,4018401,0.31689903140068054
326265,3989814,0.9458940029144287
415300,4078849,0.8673655390739441
283366,3946915,0.6275314092636108
176430,3839979,0.5612099170684814
352780,4016329,0.47643715143203735
405599,4069148,0.2423255294561386
36709,3700258,0.15786191821098328
56043,3719592,0.04967832192778587
319092,3982641,0.6167531609535217
212461,3876010,0.28139904141426086
473603,4137152,0.17650607228279114
463060,4126609,0.5354347229003906
116047,3779596,0.3472602367401123
446464,4110013,0.8717213869094849
405601,4069150,0.20292411744594574
238448,3901997,0.8313124775886536
307918,3971467,0.42039427161216736
408951,4072500,0.538899302482605
503440,4166989,0.6885483860969543
226875,3890424,0.5754173398017883
472459,4136008,0.08170590549707413
475541,4139090,0.4654552638530731
157846,3821395,0.13211147487163544
367592,4031141,0.8757473826408386
144995,3808544,0.38417500257492065
289782,3953331,0.8953441977500916
337837,4001386,0.35840556025505066
452464,4116013,0.29791200160980225
131887,3795436,0.5934833288192749
300014,3963563,0.06948287039995193
472930,4136479,0.08775657415390015
486290,4149839,0.46169722080230713
487025,4150574,0.8810073137283325
435386,4098935,0.563475489616394
451173,4114722,0.08342196047306061
371398,4034947,0.3972800374031067
460601,4124150,0.01428723894059658
321102,3984651,0.2574826776981354
305851,3969400,0.0341903455555439
340299,4003848,0.06308451294898987
388998,4052547,0.06147327646613121
363042,4026591,0.24696171283721924
381797,4045346,0.0359281487762928
195813,3859362,0.37077927589416504
112725,3776274,0.8969998359680176
244421,3907970,0.7611067891120911
38524,3702073,0.9955149292945862
231753,3895302,0.5060119032859802
304687,3968236,0.9349851012229919
445335,4108884,0.21874098479747772
53154,3716703,0.6562439799308777
202747,3866296,0.10264819860458374
241382,3904931,0.8176451921463013
219095,3882644,0.6481190323829651
134049,3797598,0.6367478370666504
45679,3709228,0.8931259512901306
186546,3850095,0.40920573472976685
100839,3764388,0.03884759545326233
117690,3781239,0.0620436854660511
265002,3928551,0.4821946322917938
500022,4163571,0.6002980470657349
143507,3807056,0.1413954496383667
244908,3908457,0.5601564049720764
126838,3790387,0.30225837230682373
405194,4068743,0.10970040410757065
14942,3678491,0.4481044113636017
69283,3732832,0.9451047778129578
169756,3833305,0.49091991782188416
403089,4066638,0.04273286461830139
112816,3776365,0.9487625956535339
421112,4084661,0.0543675571680069
312615,3976164,0.5635382533073425
402352,4065901,0.8383022546768188
476792,4140341,0.40812739729881287
162796,3826345,0.47441694140434265
266702,3930251,0.7019858956336975
87221,3750770,0.372307151556015
361649,4025198,0.9375942349433899
244089,3907638,0.7843602299690247
318760,3982309,0.6045032143592834
364898,4028447,0.6153081059455872
86366,3749915,0.3764318823814392
252633,3916182,0.42017173767089844
36453,3700002,0.6275314092636108
357957,4021506,0.41486886143684387
26268,3689817,0.2731371819972992
422819,4086368,0.14242903888225555
494410,4157959,0.6285628080368042
475071,4138620,0.7465080618858337
400837,4064386,0.44814324378967285
112979,3776528,0.5780687928199768
259464,3923013,0.8945977091789246
356063,4019612,0.05973576381802559
143516,3807065,0.6134488582611084
266911,3930460,0.5677706003189087
151716,3815265,0.6386030316352844
496636,4160185,0.9336022734642029
276637,3940186,0.4720591902732849
380450,4043999,0.2436981499195099
301697,3965246,0.5686273574829102
259644,3923193,0.9359809756278992
258138,3921687,0.5449584126472473
107223,3770772,0.6226471066474915
67669,3731218,0.5189799070358276
18768,3682317,0.5440154075622559
106862,3770411,0.9437682628631592
419676,4083225,0.30141937732696533
2385,3665934,0.6889395713806152
421146,4084695,0.48736074566841125
136530,3800079,0.3670281171798706
317766,3981315,0.5601564049720764
292334,3955883,0.3330376446247101
274116,3937665,0.3280208110809326
347616,4011165,0.025927940383553505
326197,3989746,0.6226471066474915
115502,3779051,0.37038034200668335
281401,3944950,0.3659440577030182
502908,4166457,0.5269766449928284
195154,3858703,0.04000719636678696
347919,4011468,0.0799008384346962
288762,3952311,0.28089404106140137
351320,4014869,0.04684353247284889
247539,3911088,0.7961761951446533
58156,3721705,0.6226471066474915
328489,3992038,0.6630296111106873
22586,3686135,0.2649186849594116
49213,3712762,0.12662534415721893
270904,3934453,0.3537907004356384
265288,3928837,0.45306044816970825
365870,4029419,0.6226471066474915
63423,3726972,0.5871389508247375
181835,3845384,0.4372115433216095
116690,3780239,0.0944652259349823
62470,3726019,0.6226471066474915
480388,4143937,0.3926379680633545
50317,3713866,0.4865228235721588
440523,4104072,0.2184346318244934
148758,3812307,0.2687302231788635
354323,4017872,0.5513385534286499
191107,3854656,0.26141196489334106
172618,3836167,0.6727094054222107
409872,4073421,0.364827036857605
407821,4071370,0.3708838224411011
366580,4030129,0.49695879220962524
57939,3721488,0.6598962545394897
387386,4050935,0.04364015534520149
202662,3866211,0.9061058163642883
401442,4064991,0.11973227560520172
142500,3806049,0.5806570649147034
259948,3923497,0.9196816086769104
21352,3684901,0.048126790672540665
384559,4048108,0.8610748052597046
17293,3680842,0.08106627315282822
386639,4050188,0.9947333335876465
418682,4082231,0.535876452922821
218123,3881672,0.5834248661994934
240587,3904136,0.6912352442741394
68387,3731936,0.7356554269790649
133155,3796704,0.5263703465461731
495829,4159378,0.4176770746707916
54292,3717841,0.1133524477481842
504412,4167961,0.03747804835438728
170626,3834175,0.36730703711509705
286207,3949756,0.3776909410953522
305877,3969426,0.841983437538147
240165,3903714,0.14242903888225555
245502,3909051,0.12919718027114868
82858,3746407,0.6386030316352844
208367,3871916,0.07932792603969574
87146,3750695,0.6463680863380432
235037,3898586,0.9595001935958862
358118,4021667,0.5569360256195068
500620,4164169,0.2524683475494385
135352,3798901,0.36572888493537903
93018,3756567,0.04603259265422821
465453,4129002,0.028421519324183464
238228,3901777,0.06284666061401367
140191,3803740,0.059085454791784286
13908,3677457,0.3902285695075989
260918,3924467,0.2624884247779846
109214,3772763,0.10601836442947388
89696,3753245,0.06742479652166367
420809,4084358,0.6167531609535217
450334,4113883,0.9497618079185486
377715,4041264,0.06293848901987076
333474,3997023,0.10151209682226181
321691,3985240,0.6333581209182739
456021,4119570,0.02355988696217537
228387,3891936,0.0841607004404068
225862,3889411,0.8828251361846924
37959,3701508,0.7250691652297974
289658,3953207,0.17877036333084106
122171,3785720,0.0937126874923706
146650,3810199,0.22197087109088898
190453,3854002,0.0380026213824749
424630,4088179,0.04173283278942108
384441,4047990,0.6821697354316711
440391,4103940,0.46906813979148865
326892,3990441,0.17132608592510223
486576,4150125,0.09943582117557526
107972,3771521,0.4888666868209839
430822,4094371,0.6275314092636108
347126,4010675,0.492667019367218
77685,3741234,0.05418756976723671
8052,3671601,0.6333581209182739
485334,4148883,0.530619740486145
198852,3862401,0.2630564868450165
372158,4035707,0.3660191297531128
131622,3795171,0.37524688243865967
493701,4157250,0.7550070285797119
322805,3986354,0.07116083055734634
172310,3835859,0.07795783877372742
451783,4115332,0.29581761360168457
379746,4043295,0.8752082586288452
416156,4079705,0.009177610278129578
444279,4107828,0.359004408121109
21670,3685219,0.7998954653739929
24535,3688084,0.1368783712387085
410935,4074484,0.155008003115654
287473,3951022,0.7674355506896973
139513,3803062,0.042382169514894485
412709,4076258,0.28660428524017334
23322,3686871,0.5144609808921814
178366,3841915,0.408053457736969
391390,4054939,0.14974550902843475
347783,4011332,0.5948269963264465
413726,4077275,0.036995820701122284
322182,3985731,0.3932669758796692
496048,4159597,0.1390080600976944
219817,3883366,0.28950950503349304
217121,3880670,0.687288761138916
114180,3777729,0.13423949480056763
255109,3918658,0.356442391872406
123410,3786959,0.5657304525375366
433560,4097109,0.625460147857666
109718,3773267,0.9218596816062927
183623,3847172,0.10447736829519272
313348,3976897,0.15068109333515167
120312,3783861,0.6275314092636108
176185,3839734,0.0666201189160347
266976,3930525,0.3594273030757904
249385,3912934,0.06577840447425842
276474,3940023,0.6275314092636108
320772,3984321,0.2943215072154999
401616,4065165,0.8733099102973938
34893,3698442,0.06159023568034172
450665,4114214,0.8913665413856506
321128,3984677,0.03804180026054382
401160,4064709,0.6111924648284912
444955,4108504,0.7233180403709412
266806,3930355,0.14658904075622559
26143,3689692,0.5896588563919067
129268,3792817,0.5247945785522461
120415,3783964,0.32157212495803833
469825,4133374,0.5602360367774963
26563,3690112,0.08463248610496521
475449,4138998,0.621707558631897
287266,3950815,0.5091395378112793
370394,4033943,0.535830020904541
14049,3677598,0.3085331916809082
85318,3748867,0.04273286461830139
446012,4109561,0.3243982195854187
88640,3752189,0.8325524926185608
381316,4044865,0.43870821595191956
251309,3914858,0.686769425868988
439175,4102724,0.9304075241088867
320832,3984381,0.48589837551116943
287839,3951388,0.08812340348958969
43885,3707434,0.22414806485176086
255605,3919154,0.4776528477668762
309396,3972945,0.6173093318939209
504341,4167890,0.9190675616264343
208342,3871891,0.22898301482200623
88471,3752020,0.6226471066474915
39562,3703111,0.22619007527828217
377931,4041480,0.07113403081893921
454399,4117948,0.4781571328639984
282092,3945641,0.33939269185066223
176280,3839829,0.6527973413467407
375725,4039274,0.11454541236162186
141030,3804579,0.06948287039995193
273251,3936800,0.14293240010738373
120190,3783739,0.03934948891401291
126081,3789630,0.052066609263420105
270905,3934454,0.05868513509631157
364525,4028074,0.6229661703109741
396693,4060242,0.05334702506661415
69679,3733228,0.48553571105003357
96156,3759705,0.05899650231003761
259513,3923062,0.686769425868988
305873,3969422,0.14529456198215485
480741,4144290,0.17124156653881073
162431,3825980,0.2625153362751007
209974,3873523,0.22294829785823822
445055,4108604,0.036344535648822784
460941,4124490,0.5618342161178589
316638,3980187,0.3120425343513489
306260,3969809,0.6623907685279846
206544,3870093,0.5591721534729004
357930,4021479,0.8856242299079895
209178,3872727,0.666154146194458
476889,4140438,0.4428090453147888
124574,3788123,0.32420364022254944
259443,3922992,0.39761561155319214
334551,3998100,0.9276072978973389
439720,4103269,0.6229661703109741
451245,4114794,0.48589837551116943
133313,3796862,0.5900354385375977
79475,3743024,0.022438615560531616
259437,3922986,0.2830827534198761
413109,4076658,0.7113050818443298
214138,3877687,0.518215000629425
346852,4010401,0.8622574806213379
430589,4094138,0.9254562258720398
61992,3725541,0.08437943458557129
480006,4143555,0.6068245768547058
350495,4014044,0.622063934803009
160374,3823923,0.42700478434562683
310170,3973719,0.6333581209182739
313634,3977183,0.03686683997511864
349127,4012676,0.632811427116394
461581,4125130,0.7122154831886292
427311,4090860,0.068941131234169
426366,4089915,0.24520941078662872
420435,4083984,0.4866950511932373
111882,3775431,0.5222929120063782
395546,4059095,0.0380684994161129
23137,3686686,0.06283512711524963
479793,4143342,0.07745911926031113
298848,3962397,0.4156436324119568
134510,3798059,0.48589837551116943
270208,3933757,0.6813147664070129
79902,3743451,0.5144609808921814
297465,3961014,0.2825479209423065
276935,3940484,0.13017289340496063
374879,4038428,0.7311633825302124
225302,3888851,0.03785324469208717
175635,3839184,0.47193750739097595
197832,3861381,0.05876093730330467
317361,3980910,0.575491189956665
100852,3764401,0.3971857726573944
315310,3978859,0.6275314092636108
287225,3950774,0.2605303227901459
235426,3898975,0.052511874586343765
250084,3913633,0.5148001909255981
29712,3693261,0.6438838839530945
397540,4061089,0.1325763314962387
19016,3682565,0.9427371621131897
469680,4133229,0.1037425771355629
298638,3962187,0.10175832360982895
379423,4042972,0.48589837551116943
393821,4057370,0.9498133659362793
497853,4161402,0.9233596324920654
34541,3698090,0.06339584290981293
501871,4165420,0.848906934261322
28727,3692276,0.14835314452648163
153477,3817026,0.19430820643901825
10538,3674087,0.05665728077292442
32230,3695779,0.25742849707603455
1971,3665520,0.5948269963264465
463668,4127217,0.45154207944869995
118474,3782023,0.0666201189160347
410354,4073903,0.6767228245735168
171213,3834762,0.6386030316352844
368360,4031909,0.26948976516723633
15929,3679478,0.44665300846099854
54248,3717797,0.1666010618209839
215271,3878820,0.5567144751548767
76107,3739656,0.9913904666900635
180336,3843885,0.6914758682250977
376860,4040409,0.19711291790008545
8700,3672249,0.5896588563919067
25156,3688705,0.6117067337036133
55622,3719171,0.48589837551116943
118837,3782386,0.5942221283912659
235278,3898827,0.686769425868988
215470,3879019,0.22903019189834595
289276,3952825,0.2977857291698456
488574,4152123,0.6477920413017273
195283,3858832,0.617430567741394
427987,4091536,0.09991097450256348
341906,4005455,0.5107905864715576
175780,3839329,0.043199069797992706
235038,3898587,0.8357747197151184
502405,4165954,0.40812739729881287
449223,4112772,0.3513651490211487
43121,3706670,0.9729830026626587
121205,3784754,0.46729913353919983
438047,4101596,0.02957972325384617
423147,4086696,0.49880337715148926
336004,3999553,0.025843175128102303
162244,3825793,0.06234455108642578
454427,4117976,0.05685000866651535
313390,3976939,0.9163857698440552
132666,3796215,0.5148582458496094
26267,3689816,0.9601190090179443
157476,3821025,0.6226471066474915
336513,4000062,0.5619927048683167
110006,3773555,0.21036134660243988
309653,3973202,0.5128618478775024
275945,3939494,0.3760363459587097
427795,4091344,0.760495126247406
149172,3812721,0.42223599553108215
10485,3674034,0.0990925058722496
93492,3757041,0.3001193702220917
128628,3792177,0.5440154075622559
438369,4101918,0.6862700581550598
479688,4143237,0.8731539845466614
303718,3967267,0.904560387134552
71962,3735511,0.036924950778484344
297576,3961125,0.09434818476438522
213309,3876858,0.40812739729881287
450161,4113710,0.36039966344833374
92863,3756412,0.48589837551116943
3682,3667231,0.03699784353375435
287181,3950730,0.48589837551116943
55366,3718915,0.449777215719223
375428,4038977,0.25123798847198486
260634,3924183,0.05711787939071655
